,WhPerMile,kWhRequested,milesRequested,minutesAvailable,modifiedAt,paymentRequired,requestedDeparture,userID
12912,400,8.0,20,60,"Sun, 13 Oct 2019 18:25:21 GMT",True,"Sun, 13 Oct 2019 19:25:16 GMT",891
12913,400,8.0,20,60,"Sun, 13 Oct 2019 19:11:00 GMT",True,"Sun, 13 Oct 2019 20:10:08 GMT",1920
12914,400,8.0,20,60,"Sun, 13 Oct 2019 20:57:15 GMT",True,"Sun, 13 Oct 2019 20:10:08 GMT",1920
12915,250,22.5,90,115,"Sun, 13 Oct 2019 21:18:49 GMT",True,"Sun, 13 Oct 2019 23:12:50 GMT",1263
12916,444,8.88,20,94,"Sun, 13 Oct 2019 23:05:29 GMT",True,"Mon, 14 Oct 2019 00:39:29 GMT",3123
12917,400,20.0,50,174,"Mon, 14 Oct 2019 03:59:23 GMT",True,"Mon, 14 Oct 2019 06:52:48 GMT",297
12918,400,20.0,50,511,"Mon, 14 Oct 2019 04:06:09 GMT",True,"Mon, 14 Oct 2019 12:29:48 GMT",297
12919,400,16.0,40,489,"Mon, 14 Oct 2019 15:24:58 GMT",True,"Mon, 14 Oct 2019 23:33:20 GMT",1007
12920,400,16.0,40,489,"Tue, 15 Oct 2019 00:35:44 GMT",True,"Mon, 14 Oct 2019 23:33:20 GMT",1007
12921,267,80.1,300,378,"Mon, 14 Oct 2019 15:45:29 GMT",True,"Mon, 14 Oct 2019 22:02:44 GMT",273
12922,400,8.0,20,60,"Mon, 14 Oct 2019 15:54:50 GMT",True,"Mon, 14 Oct 2019 16:52:12 GMT",671
12923,400,40.0,100,419,"Mon, 14 Oct 2019 16:01:21 GMT",True,"Mon, 14 Oct 2019 23:00:09 GMT",714
12924,240,60.0,250,558,"Mon, 14 Oct 2019 16:12:26 GMT",True,"Tue, 15 Oct 2019 01:30:27 GMT",2743
12925,400,100.0,250,648,"Mon, 14 Oct 2019 21:54:04 GMT",True,"Tue, 15 Oct 2019 03:00:27 GMT",2743
12926,400,100.0,250,1268,"Tue, 15 Oct 2019 01:21:27 GMT",True,"Tue, 15 Oct 2019 13:20:27 GMT",2743
12927,240,60.0,250,1208,"Tue, 15 Oct 2019 01:22:20 GMT",True,"Tue, 15 Oct 2019 12:20:27 GMT",2743
12928,400,32.0,80,325,"Mon, 14 Oct 2019 16:33:26 GMT",True,"Mon, 14 Oct 2019 21:58:12 GMT",438
12929,400,20.0,50,366,"Mon, 14 Oct 2019 16:39:17 GMT",True,"Mon, 14 Oct 2019 22:45:05 GMT",1912
12930,400,36.0,90,60,"Mon, 14 Oct 2019 16:53:21 GMT",True,"Mon, 14 Oct 2019 17:52:59 GMT",558
12931,400,8.0,20,138,"Mon, 14 Oct 2019 17:05:26 GMT",True,"Mon, 14 Oct 2019 19:14:33 GMT",798
12932,400,12.0,30,359,"Mon, 14 Oct 2019 17:12:19 GMT",True,"Mon, 14 Oct 2019 23:11:08 GMT",1095
12933,400,8.0,20,60,"Mon, 14 Oct 2019 17:15:14 GMT",True,"Mon, 14 Oct 2019 18:14:56 GMT",2170
12934,600,12.0,20,242,"Mon, 14 Oct 2019 17:39:19 GMT",True,"Mon, 14 Oct 2019 21:36:35 GMT",1366
12935,300,12.0,40,374,"Mon, 14 Oct 2019 17:47:17 GMT",True,"Tue, 15 Oct 2019 00:00:21 GMT",832
12936,400,20.0,50,182,"Mon, 14 Oct 2019 17:53:33 GMT",True,"Mon, 14 Oct 2019 20:54:56 GMT",1957
12937,400,28.0,70,401,"Mon, 14 Oct 2019 18:07:39 GMT",True,"Tue, 15 Oct 2019 00:48:21 GMT",3034
12938,400,28.0,70,401,"Tue, 15 Oct 2019 00:22:10 GMT",True,"Tue, 15 Oct 2019 00:48:21 GMT",3034
12939,400,16.0,40,267,"Mon, 14 Oct 2019 18:12:52 GMT",True,"Mon, 14 Oct 2019 22:38:42 GMT",1137
12940,400,8.0,20,60,"Mon, 14 Oct 2019 18:27:18 GMT",True,"Mon, 14 Oct 2019 19:26:55 GMT",891
12941,360,39.6,110,480,"Mon, 14 Oct 2019 19:27:20 GMT",True,"Tue, 15 Oct 2019 03:26:56 GMT",3853
12942,261,36.54,140,458,"Mon, 14 Oct 2019 20:29:39 GMT",True,"Tue, 15 Oct 2019 04:07:14 GMT",710
12943,292,26.28,90,264,"Mon, 14 Oct 2019 20:44:26 GMT",True,"Tue, 15 Oct 2019 01:08:05 GMT",1470
12944,250,7.5,30,386,"Mon, 14 Oct 2019 21:42:28 GMT",True,"Tue, 15 Oct 2019 04:07:13 GMT",234
12945,400,15.2,38,173,"Mon, 14 Oct 2019 22:20:33 GMT",True,"Tue, 15 Oct 2019 01:13:07 GMT",1202
12946,400,8.0,20,60,"Mon, 14 Oct 2019 22:49:28 GMT",True,"Mon, 14 Oct 2019 23:48:55 GMT",1920
12947,400,8.0,20,60,"Tue, 15 Oct 2019 00:30:03 GMT",True,"Mon, 14 Oct 2019 23:48:55 GMT",1920
12948,600,36.0,60,293,"Mon, 14 Oct 2019 23:30:40 GMT",True,"Tue, 15 Oct 2019 04:23:39 GMT",1272
12949,600,36.0,60,293,"Mon, 14 Oct 2019 23:30:52 GMT",True,"Tue, 15 Oct 2019 04:23:39 GMT",1272
12950,600,36.0,60,293,"Mon, 14 Oct 2019 23:31:06 GMT",True,"Tue, 15 Oct 2019 04:23:39 GMT",1272
12951,400,28.0,70,226,"Tue, 15 Oct 2019 01:16:10 GMT",True,"Tue, 15 Oct 2019 05:01:12 GMT",1133
12952,444,8.88,20,94,"Tue, 15 Oct 2019 01:22:46 GMT",True,"Tue, 15 Oct 2019 02:56:46 GMT",3123
12953,375,11.25,30,399,"Tue, 15 Oct 2019 14:45:54 GMT",True,"Tue, 15 Oct 2019 21:24:55 GMT",3711
12954,375,7.5,20,60,"Tue, 15 Oct 2019 20:33:02 GMT",True,"Tue, 15 Oct 2019 15:45:55 GMT",3711
12955,400,12.0,30,398,"Tue, 15 Oct 2019 15:19:54 GMT",True,"Tue, 15 Oct 2019 21:57:55 GMT",2461
12956,400,8.0,20,60,"Tue, 15 Oct 2019 15:27:31 GMT",True,"Tue, 15 Oct 2019 16:27:19 GMT",891
12957,400,20.0,50,254,"Tue, 15 Oct 2019 15:28:59 GMT",True,"Tue, 15 Oct 2019 19:42:59 GMT",3176
12958,360,28.8,80,480,"Tue, 15 Oct 2019 15:30:27 GMT",True,"Tue, 15 Oct 2019 23:30:03 GMT",3853
12959,400,64.0,160,60,"Tue, 15 Oct 2019 15:40:48 GMT",True,"Tue, 15 Oct 2019 16:40:36 GMT",2961
12960,400,52.0,130,505,"Tue, 15 Oct 2019 15:44:39 GMT",True,"Wed, 16 Oct 2019 00:08:58 GMT",818
12961,292,11.68,40,264,"Tue, 15 Oct 2019 15:46:21 GMT",True,"Tue, 15 Oct 2019 20:10:06 GMT",1470
12962,400,24.0,60,620,"Tue, 15 Oct 2019 16:02:28 GMT",True,"Wed, 16 Oct 2019 02:22:12 GMT",676
12963,300,9.0,30,411,"Tue, 15 Oct 2019 16:20:58 GMT",True,"Tue, 15 Oct 2019 23:06:56 GMT",697
12964,300,15.0,50,411,"Tue, 15 Oct 2019 16:22:14 GMT",True,"Tue, 15 Oct 2019 23:06:56 GMT",697
12965,250,37.5,150,436,"Tue, 15 Oct 2019 16:37:21 GMT",True,"Tue, 15 Oct 2019 23:52:28 GMT",1104
12966,400,40.0,100,364,"Tue, 15 Oct 2019 16:47:26 GMT",True,"Tue, 15 Oct 2019 22:51:03 GMT",362
12967,400,8.0,20,133,"Tue, 15 Oct 2019 16:55:32 GMT",True,"Tue, 15 Oct 2019 19:08:07 GMT",324
12968,400,8.0,20,60,"Tue, 15 Oct 2019 16:58:04 GMT",True,"Tue, 15 Oct 2019 17:57:40 GMT",2170
12969,400,8.0,20,60,"Tue, 15 Oct 2019 17:14:53 GMT",True,"Tue, 15 Oct 2019 18:13:12 GMT",686
12970,400,16.0,40,291,"Tue, 15 Oct 2019 19:14:12 GMT",True,"Wed, 16 Oct 2019 00:03:54 GMT",1082
12971,300,21.0,70,157,"Tue, 15 Oct 2019 20:08:44 GMT",True,"Tue, 15 Oct 2019 22:45:16 GMT",431
12972,400,15.2,38,173,"Tue, 15 Oct 2019 20:49:24 GMT",True,"Tue, 15 Oct 2019 23:42:08 GMT",1202
12973,400,20.0,50,332,"Tue, 15 Oct 2019 21:08:58 GMT",True,"Wed, 16 Oct 2019 02:40:57 GMT",1087
12974,400,20.0,50,214,"Tue, 15 Oct 2019 21:09:16 GMT",True,"Wed, 16 Oct 2019 00:42:57 GMT",1087
12975,200,20.0,100,570,"Tue, 15 Oct 2019 21:30:23 GMT",True,"Wed, 16 Oct 2019 06:59:44 GMT",958
12976,400,20.0,50,366,"Tue, 15 Oct 2019 21:40:40 GMT",True,"Wed, 16 Oct 2019 03:45:44 GMT",1912
12977,400,8.0,20,60,"Tue, 15 Oct 2019 23:32:32 GMT",True,"Wed, 16 Oct 2019 00:32:20 GMT",1920
12978,400,8.0,20,60,"Wed, 16 Oct 2019 01:24:22 GMT",True,"Wed, 16 Oct 2019 00:32:20 GMT",1920
12979,400,8.0,20,160,"Wed, 16 Oct 2019 02:23:23 GMT",True,"Wed, 16 Oct 2019 05:02:49 GMT",1864
12980,600,12.0,20,315,"Wed, 16 Oct 2019 05:41:27 GMT",True,"Wed, 16 Oct 2019 10:55:08 GMT",838
12981,600,36.0,60,60,"Wed, 16 Oct 2019 05:41:37 GMT",True,"Wed, 16 Oct 2019 06:40:08 GMT",838
12982,600,36.0,60,60,"Wed, 16 Oct 2019 05:42:08 GMT",True,"Wed, 16 Oct 2019 06:40:08 GMT",838
12983,600,36.0,60,60,"Wed, 16 Oct 2019 05:42:19 GMT",True,"Wed, 16 Oct 2019 06:40:08 GMT",838
12984,400,24.0,60,620,"Wed, 16 Oct 2019 15:13:33 GMT",True,"Thu, 17 Oct 2019 01:33:20 GMT",676
12985,400,24.0,60,429,"Wed, 16 Oct 2019 15:38:00 GMT",True,"Wed, 16 Oct 2019 22:46:48 GMT",712
12986,250,5.0,20,418,"Wed, 16 Oct 2019 15:38:59 GMT",True,"Wed, 16 Oct 2019 22:36:35 GMT",1126
12987,400,8.0,20,60,"Wed, 16 Oct 2019 15:39:11 GMT",True,"Wed, 16 Oct 2019 16:39:12 GMT",3456
12988,400,40.0,100,547,"Wed, 16 Oct 2019 15:58:13 GMT",True,"Thu, 17 Oct 2019 01:04:59 GMT",579
12989,250,37.5,150,436,"Wed, 16 Oct 2019 16:12:44 GMT",True,"Wed, 16 Oct 2019 23:28:33 GMT",1104
12990,400,20.0,50,317,"Wed, 16 Oct 2019 16:12:39 GMT",True,"Wed, 16 Oct 2019 21:29:39 GMT",1090
12991,250,37.5,150,337,"Wed, 16 Oct 2019 16:17:30 GMT",True,"Wed, 16 Oct 2019 21:53:16 GMT",3111
12992,400,8.0,20,60,"Wed, 16 Oct 2019 16:18:38 GMT",True,"Wed, 16 Oct 2019 17:18:29 GMT",891
12993,400,80.0,200,60,"Wed, 16 Oct 2019 16:22:56 GMT",True,"Wed, 16 Oct 2019 17:22:48 GMT",1208
12994,400,80.0,200,60,"Wed, 16 Oct 2019 19:03:59 GMT",True,"Wed, 16 Oct 2019 17:22:48 GMT",1208
12995,400,8.0,20,60,"Wed, 16 Oct 2019 16:37:34 GMT",True,"Wed, 16 Oct 2019 17:37:23 GMT",2170
12996,400,20.0,50,366,"Wed, 16 Oct 2019 16:50:07 GMT",True,"Wed, 16 Oct 2019 22:56:07 GMT",1912
12997,400,20.0,50,205,"Wed, 16 Oct 2019 21:13:59 GMT",True,"Wed, 16 Oct 2019 20:15:07 GMT",1912
12998,400,8.0,20,133,"Wed, 16 Oct 2019 16:51:08 GMT",True,"Wed, 16 Oct 2019 19:04:00 GMT",324
12999,400,4.0,10,345,"Wed, 16 Oct 2019 17:08:48 GMT",True,"Wed, 16 Oct 2019 22:53:14 GMT",1864
13000,400,12.0,30,359,"Wed, 16 Oct 2019 17:11:53 GMT",True,"Wed, 16 Oct 2019 23:10:41 GMT",1095
13001,520,104.0,200,715,"Wed, 16 Oct 2019 18:32:19 GMT",True,"Thu, 17 Oct 2019 06:27:03 GMT",1238
13002,300,12.0,40,263,"Wed, 16 Oct 2019 18:38:02 GMT",True,"Wed, 16 Oct 2019 23:00:13 GMT",832
13003,200,40.0,200,466,"Wed, 16 Oct 2019 18:42:29 GMT",True,"Thu, 17 Oct 2019 02:26:21 GMT",3270
13004,400,8.0,20,60,"Wed, 16 Oct 2019 18:45:25 GMT",True,"Wed, 16 Oct 2019 19:44:51 GMT",2170
13005,400,16.0,40,60,"Wed, 16 Oct 2019 19:49:07 GMT",True,"Wed, 16 Oct 2019 20:46:17 GMT",311
13006,400,8.0,20,60,"Wed, 16 Oct 2019 19:48:44 GMT",True,"Wed, 16 Oct 2019 20:47:19 GMT",560
13007,400,8.0,20,60,"Wed, 16 Oct 2019 19:54:19 GMT",True,"Wed, 16 Oct 2019 20:54:10 GMT",1124
13008,400,12.0,30,96,"Wed, 16 Oct 2019 20:00:09 GMT",True,"Wed, 16 Oct 2019 21:35:19 GMT",1137
13009,400,8.0,20,60,"Wed, 16 Oct 2019 20:01:22 GMT",True,"Wed, 16 Oct 2019 20:59:19 GMT",1137
13010,292,17.52,60,177,"Wed, 16 Oct 2019 20:09:28 GMT",True,"Wed, 16 Oct 2019 23:06:09 GMT",1470
13011,400,40.0,100,383,"Wed, 16 Oct 2019 20:51:53 GMT",True,"Thu, 17 Oct 2019 03:14:34 GMT",69
13012,600,36.0,60,315,"Thu, 17 Oct 2019 00:59:57 GMT",True,"Thu, 17 Oct 2019 06:14:40 GMT",838
13013,600,36.0,60,60,"Thu, 17 Oct 2019 01:00:04 GMT",True,"Thu, 17 Oct 2019 01:59:40 GMT",838
13014,400,28.0,70,226,"Thu, 17 Oct 2019 01:01:39 GMT",True,"Thu, 17 Oct 2019 04:46:11 GMT",1133
13015,333,9.99,30,104,"Thu, 17 Oct 2019 01:02:54 GMT",True,"Thu, 17 Oct 2019 02:46:51 GMT",365
13016,444,13.32,30,154,"Thu, 17 Oct 2019 01:26:32 GMT",True,"Thu, 17 Oct 2019 04:00:32 GMT",3123
13017,400,8.0,20,62,"Thu, 17 Oct 2019 01:56:44 GMT",True,"Thu, 17 Oct 2019 02:57:32 GMT",2069
13018,400,16.0,40,124,"Thu, 17 Oct 2019 01:58:23 GMT",True,"Thu, 17 Oct 2019 03:59:32 GMT",2069
13019,400,16.0,40,97,"Thu, 17 Oct 2019 01:58:55 GMT",True,"Thu, 17 Oct 2019 03:32:32 GMT",2069
13020,300,12.0,40,157,"Thu, 17 Oct 2019 15:13:28 GMT",True,"Thu, 17 Oct 2019 17:50:03 GMT",431
13021,400,8.0,20,60,"Thu, 17 Oct 2019 15:17:52 GMT",True,"Thu, 17 Oct 2019 16:17:39 GMT",891
13022,400,20.0,50,60,"Thu, 17 Oct 2019 15:29:50 GMT",True,"Thu, 17 Oct 2019 16:29:36 GMT",945
13023,292,17.52,60,394,"Thu, 17 Oct 2019 15:41:40 GMT",True,"Thu, 17 Oct 2019 22:15:16 GMT",1470
13024,400,24.0,60,620,"Thu, 17 Oct 2019 15:54:02 GMT",True,"Fri, 18 Oct 2019 02:13:52 GMT",676
13025,400,12.0,30,429,"Thu, 17 Oct 2019 15:57:13 GMT",True,"Thu, 17 Oct 2019 23:06:06 GMT",712
13026,231,32.34,140,544,"Thu, 17 Oct 2019 16:04:23 GMT",True,"Fri, 18 Oct 2019 01:08:03 GMT",564
13027,300,15.0,50,411,"Thu, 17 Oct 2019 16:40:49 GMT",True,"Thu, 17 Oct 2019 23:20:21 GMT",697
13028,400,16.0,40,398,"Thu, 17 Oct 2019 16:31:15 GMT",True,"Thu, 17 Oct 2019 23:09:16 GMT",2461
13029,400,64.0,160,60,"Thu, 17 Oct 2019 16:34:43 GMT",True,"Thu, 17 Oct 2019 17:34:35 GMT",2961
13030,400,20.0,50,459,"Thu, 17 Oct 2019 16:36:09 GMT",True,"Fri, 18 Oct 2019 00:13:50 GMT",620
13031,400,8.0,20,133,"Thu, 17 Oct 2019 16:51:47 GMT",True,"Thu, 17 Oct 2019 19:04:23 GMT",324
13032,400,12.0,30,359,"Thu, 17 Oct 2019 16:52:17 GMT",True,"Thu, 17 Oct 2019 22:51:16 GMT",1095
13033,400,8.0,20,60,"Thu, 17 Oct 2019 16:58:04 GMT",True,"Thu, 17 Oct 2019 17:57:18 GMT",2170
13034,400,20.0,50,183,"Thu, 17 Oct 2019 17:22:47 GMT",True,"Thu, 17 Oct 2019 20:25:16 GMT",1137
13035,400,80.0,200,60,"Thu, 17 Oct 2019 17:31:39 GMT",True,"Thu, 17 Oct 2019 18:31:25 GMT",1208
13036,400,40.0,100,383,"Thu, 17 Oct 2019 18:05:25 GMT",True,"Fri, 18 Oct 2019 00:28:16 GMT",69
13037,400,16.0,40,291,"Thu, 17 Oct 2019 18:56:06 GMT",True,"Thu, 17 Oct 2019 23:46:37 GMT",1082
13038,300,9.0,30,232,"Thu, 17 Oct 2019 19:30:01 GMT",True,"Thu, 17 Oct 2019 23:21:14 GMT",1091
13039,400,28.0,70,283,"Thu, 17 Oct 2019 20:44:05 GMT",True,"Fri, 18 Oct 2019 01:26:22 GMT",667
13040,400,8.0,20,60,"Thu, 17 Oct 2019 23:25:30 GMT",True,"Fri, 18 Oct 2019 00:24:59 GMT",1920
13041,400,8.0,20,60,"Fri, 18 Oct 2019 01:39:12 GMT",True,"Fri, 18 Oct 2019 00:24:59 GMT",1920
13042,444,13.32,30,154,"Fri, 18 Oct 2019 00:52:18 GMT",True,"Fri, 18 Oct 2019 03:26:19 GMT",3123
13043,400,20.0,50,239,"Fri, 18 Oct 2019 01:19:11 GMT",True,"Fri, 18 Oct 2019 05:17:53 GMT",1108
13044,520,124.8,240,662,"Fri, 18 Oct 2019 01:46:24 GMT",True,"Fri, 18 Oct 2019 12:48:01 GMT",489
13045,520,124.8,240,649,"Fri, 18 Oct 2019 01:46:39 GMT",True,"Fri, 18 Oct 2019 12:35:01 GMT",489
13046,520,124.8,240,693,"Fri, 18 Oct 2019 01:46:52 GMT",True,"Fri, 18 Oct 2019 13:19:01 GMT",489
13047,520,124.8,240,635,"Fri, 18 Oct 2019 02:24:41 GMT",True,"Fri, 18 Oct 2019 12:21:01 GMT",489
13048,333,6.66,20,720,"Fri, 18 Oct 2019 02:11:16 GMT",True,"Fri, 18 Oct 2019 14:10:57 GMT",3818
13049,400,8.0,20,129,"Fri, 18 Oct 2019 14:18:54 GMT",True,"Fri, 18 Oct 2019 16:27:12 GMT",1524
13050,300,15.0,50,286,"Fri, 18 Oct 2019 15:11:49 GMT",True,"Fri, 18 Oct 2019 19:57:31 GMT",1564
13051,400,28.0,70,348,"Fri, 18 Oct 2019 15:20:11 GMT",True,"Fri, 18 Oct 2019 21:07:35 GMT",818
13052,292,17.52,60,289,"Fri, 18 Oct 2019 15:35:20 GMT",True,"Fri, 18 Oct 2019 20:24:12 GMT",1470
13053,400,8.0,20,60,"Fri, 18 Oct 2019 15:36:44 GMT",True,"Fri, 18 Oct 2019 16:36:36 GMT",3456
13054,400,8.0,20,60,"Fri, 18 Oct 2019 20:26:21 GMT",True,"Fri, 18 Oct 2019 16:36:36 GMT",3456
13055,400,12.0,30,429,"Fri, 18 Oct 2019 15:37:57 GMT",True,"Fri, 18 Oct 2019 22:46:54 GMT",712
13056,250,5.0,20,418,"Fri, 18 Oct 2019 15:49:49 GMT",True,"Fri, 18 Oct 2019 22:47:38 GMT",1126
13057,400,40.0,100,419,"Fri, 18 Oct 2019 16:16:09 GMT",True,"Fri, 18 Oct 2019 23:14:44 GMT",714
13058,400,8.0,20,60,"Fri, 18 Oct 2019 16:16:31 GMT",True,"Fri, 18 Oct 2019 17:16:32 GMT",891
13059,400,28.0,70,465,"Fri, 18 Oct 2019 16:25:11 GMT",True,"Sat, 19 Oct 2019 00:09:06 GMT",1957
13060,400,64.0,160,60,"Fri, 18 Oct 2019 16:24:37 GMT",True,"Fri, 18 Oct 2019 17:24:37 GMT",2961
13061,400,8.0,20,138,"Fri, 18 Oct 2019 16:29:50 GMT",True,"Fri, 18 Oct 2019 18:47:30 GMT",324
13062,300,15.0,50,411,"Fri, 18 Oct 2019 16:41:11 GMT",True,"Fri, 18 Oct 2019 23:31:01 GMT",697
13063,400,8.0,20,60,"Fri, 18 Oct 2019 16:48:26 GMT",True,"Fri, 18 Oct 2019 17:48:21 GMT",2170
13064,400,20.0,50,205,"Fri, 18 Oct 2019 16:54:51 GMT",True,"Fri, 18 Oct 2019 20:19:52 GMT",1912
13065,400,24.0,60,220,"Fri, 18 Oct 2019 17:01:22 GMT",True,"Fri, 18 Oct 2019 20:41:03 GMT",1087
13066,400,24.0,60,60,"Fri, 18 Oct 2019 17:01:32 GMT",True,"Fri, 18 Oct 2019 18:01:03 GMT",1087
13067,400,24.0,60,60,"Fri, 18 Oct 2019 17:01:27 GMT",True,"Fri, 18 Oct 2019 18:01:22 GMT",558
13068,400,8.0,20,138,"Fri, 18 Oct 2019 17:06:38 GMT",True,"Fri, 18 Oct 2019 19:24:17 GMT",798
13069,400,24.0,60,620,"Fri, 18 Oct 2019 17:08:54 GMT",True,"Sat, 19 Oct 2019 03:28:20 GMT",676
13070,400,12.0,30,414,"Fri, 18 Oct 2019 17:11:50 GMT",True,"Sat, 19 Oct 2019 00:05:34 GMT",1095
13071,250,12.5,50,501,"Fri, 18 Oct 2019 17:20:18 GMT",True,"Sat, 19 Oct 2019 01:40:01 GMT",248
13072,400,8.0,20,60,"Fri, 18 Oct 2019 18:54:14 GMT",True,"Fri, 18 Oct 2019 19:52:57 GMT",1124
13073,400,16.0,40,291,"Fri, 18 Oct 2019 19:32:16 GMT",True,"Sat, 19 Oct 2019 00:22:43 GMT",1082
13074,200,40.0,200,466,"Fri, 18 Oct 2019 19:49:29 GMT",True,"Sat, 19 Oct 2019 03:33:28 GMT",3270
13075,400,12.0,30,30,"Fri, 18 Oct 2019 20:16:31 GMT",True,"Fri, 18 Oct 2019 20:45:43 GMT",311
13076,292,17.52,60,289,"Fri, 18 Oct 2019 20:19:42 GMT",True,"Sat, 19 Oct 2019 01:08:19 GMT",1470
13077,600,12.0,20,242,"Fri, 18 Oct 2019 20:32:49 GMT",True,"Sat, 19 Oct 2019 00:32:47 GMT",1366
13078,400,8.0,20,60,"Fri, 18 Oct 2019 21:07:51 GMT",True,"Fri, 18 Oct 2019 22:07:35 GMT",560
13079,400,16.0,40,214,"Fri, 18 Oct 2019 22:18:40 GMT",True,"Sat, 19 Oct 2019 01:52:41 GMT",2461
13080,400,8.0,20,60,"Sat, 19 Oct 2019 00:01:29 GMT",True,"Sat, 19 Oct 2019 01:01:15 GMT",1920
13081,400,8.0,20,60,"Sat, 19 Oct 2019 03:08:57 GMT",True,"Sat, 19 Oct 2019 01:01:15 GMT",1920
13082,333,9.99,30,104,"Sat, 19 Oct 2019 01:03:28 GMT",True,"Sat, 19 Oct 2019 02:46:23 GMT",365
13083,400,8.0,20,60,"Sat, 19 Oct 2019 16:35:33 GMT",True,"Sat, 19 Oct 2019 17:30:40 GMT",1820
13084,600,36.0,60,315,"Sat, 19 Oct 2019 19:17:07 GMT",True,"Sun, 20 Oct 2019 00:31:49 GMT",838
13085,600,36.0,60,60,"Sat, 19 Oct 2019 19:17:16 GMT",True,"Sat, 19 Oct 2019 20:16:49 GMT",838
13086,400,8.0,20,95,"Sat, 19 Oct 2019 19:48:00 GMT",True,"Sat, 19 Oct 2019 21:21:54 GMT",798
13087,444,13.32,30,154,"Sat, 19 Oct 2019 19:52:15 GMT",True,"Sat, 19 Oct 2019 22:26:16 GMT",3123
13088,400,16.0,40,74,"Sat, 19 Oct 2019 19:54:22 GMT",True,"Sat, 19 Oct 2019 21:08:20 GMT",1161
13089,400,16.0,40,74,"Sat, 19 Oct 2019 19:54:54 GMT",True,"Sat, 19 Oct 2019 21:08:20 GMT",1161
13090,400,8.0,20,72,"Sat, 19 Oct 2019 20:10:37 GMT",True,"Sat, 19 Oct 2019 21:21:40 GMT",1222
13091,400,8.0,20,60,"Sat, 19 Oct 2019 22:31:00 GMT",True,"Sat, 19 Oct 2019 23:30:53 GMT",1920
13092,400,8.0,20,60,"Sun, 20 Oct 2019 00:46:22 GMT",True,"Sat, 19 Oct 2019 23:30:53 GMT",1920
13093,600,12.0,20,242,"Sun, 20 Oct 2019 02:03:24 GMT",True,"Sun, 20 Oct 2019 06:05:07 GMT",1366
13094,400,40.0,100,311,"Sun, 20 Oct 2019 02:34:15 GMT",True,"Sun, 20 Oct 2019 07:44:04 GMT",1726
13095,400,8.0,20,60,"Sun, 20 Oct 2019 16:02:40 GMT",True,"Sun, 20 Oct 2019 17:01:19 GMT",743
13096,250,17.5,70,229,"Sun, 20 Oct 2019 17:58:37 GMT",True,"Sun, 20 Oct 2019 21:47:22 GMT",248
13097,400,8.0,20,60,"Sun, 20 Oct 2019 18:05:12 GMT",True,"Sun, 20 Oct 2019 19:04:56 GMT",891
13098,400,8.0,20,77,"Sun, 20 Oct 2019 18:27:49 GMT",True,"Sun, 20 Oct 2019 19:42:39 GMT",2290
13099,400,44.0,110,60,"Sun, 20 Oct 2019 18:29:03 GMT",True,"Sun, 20 Oct 2019 19:25:39 GMT",2290
13100,400,44.0,110,61,"Sun, 20 Oct 2019 18:50:02 GMT",True,"Sun, 20 Oct 2019 19:26:39 GMT",2290
13101,400,44.0,110,281,"Sun, 20 Oct 2019 18:51:03 GMT",True,"Sun, 20 Oct 2019 23:06:39 GMT",2290
13102,400,44.0,110,83,"Sun, 20 Oct 2019 18:57:21 GMT",True,"Sun, 20 Oct 2019 19:48:39 GMT",2290
13103,400,44.0,110,273,"Sun, 20 Oct 2019 19:13:36 GMT",True,"Sun, 20 Oct 2019 22:58:39 GMT",2290
13104,400,44.0,110,105,"Sun, 20 Oct 2019 20:20:35 GMT",True,"Sun, 20 Oct 2019 20:10:39 GMT",2290
13105,400,44.0,110,428,"Sun, 20 Oct 2019 20:21:18 GMT",True,"Mon, 21 Oct 2019 01:33:39 GMT",2290
13106,400,20.0,50,260,"Sun, 20 Oct 2019 19:18:59 GMT",True,"Sun, 20 Oct 2019 23:38:58 GMT",1108
13107,400,12.0,30,97,"Sun, 20 Oct 2019 21:33:48 GMT",True,"Sun, 20 Oct 2019 23:10:10 GMT",1137
13108,250,60.0,240,720,"Mon, 21 Oct 2019 05:26:58 GMT",True,"Mon, 21 Oct 2019 17:21:26 GMT",1162
13109,250,60.0,240,720,"Mon, 21 Oct 2019 15:30:49 GMT",True,"Mon, 21 Oct 2019 17:21:26 GMT",1162
13110,400,16.0,40,214,"Mon, 21 Oct 2019 15:10:05 GMT",True,"Mon, 21 Oct 2019 18:44:05 GMT",2461
13111,600,12.0,20,242,"Mon, 21 Oct 2019 15:33:40 GMT",True,"Mon, 21 Oct 2019 19:32:25 GMT",1366
13112,250,12.5,50,203,"Mon, 21 Oct 2019 15:32:05 GMT",True,"Mon, 21 Oct 2019 18:54:34 GMT",3111
13113,292,29.2,100,441,"Mon, 21 Oct 2019 15:39:02 GMT",True,"Mon, 21 Oct 2019 22:59:30 GMT",1470
13114,292,14.6,50,632,"Mon, 21 Oct 2019 19:21:19 GMT",True,"Tue, 22 Oct 2019 02:10:30 GMT",1470
13115,292,29.2,100,282,"Mon, 21 Oct 2019 19:21:36 GMT",True,"Mon, 21 Oct 2019 20:20:30 GMT",1470
13116,292,35.04,120,504,"Mon, 21 Oct 2019 19:28:45 GMT",True,"Tue, 22 Oct 2019 00:02:30 GMT",1470
13117,292,35.04,120,846,"Mon, 21 Oct 2019 21:28:20 GMT",True,"Tue, 22 Oct 2019 05:44:30 GMT",1470
